"Contacting Us If you have any questions about this Privacy Policy, please contact us at team@maplemedia.io.",5
"All Rights Reserved, 2017, Maple Media. Privacy",0
Search engine Use this form to find things you need on this site,0
Search close,0
Privacy & Terms Skip to content Overview Privacy Policy Terms of Service Technologies and Principles FAQ My Account,0
Privacy Notice for Google Accounts Created in Family Link Privacy Policy Information we collect How we use information we collect Transparency and choice Information you share Accessing and updating your personal information Information we share Information security When this Privacy Policy applies Compliance and cooperation with regulatory authorities Changes Specific product practices Other useful privacy and security related materials Self Regulatory Frameworks Key terms Partners Updates,0
"Welcome to the Google Privacy Policy When you use Google services, you trust us with your information. This Privacy Policy is meant to help you understand what data we collect, why we collect it, and what we do with it. This is important; we hope you will take time to read it carefully. And remember, you can find controls to manage your information and protect your privacy and security at My Account.",0
"Privacy Policy Hide examples Show examples Hide examples Last modified: March 1, 2017 (view archived versions) (The hyperlinked examples are available at the end of this document.)",0
"Download PDF version There are many different ways you can use our services - to search for and share information, to communicate with other people or to create new content. When you share information with us, for example by creating a Google Account, we can make those services even better - to show you more relevant search results and ads, to help you connect with people or to make sharing with others quicker and easier. As you use our services, we want you to be clear how we're using information and the ways in which you can protect your privacy.",0
"Our Privacy Policy explains: What information we collect and why we collect it. How we use that information. The choices we offer, including how to access and update information.",0
"We've tried to keep it as simple as possible, but if you're not familiar with terms like cookies, IP addresses, pixel tags and browsers, then read about these key terms first. Your privacy matters to Google so whether you are new to Google or a long-time user, please do take the time to get to know our practices - and if you have any questions contact us.",0
"Back to top Information we collect We collect information to provide better services to all of our users - from figuring out basic stuff like which language you speak, to more complex things like which ads you'll find most useful, the people who matter most to you online, or which YouTube videos you might like.",2
"We collect information in the following ways: Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.",1
"Information we get from your use of our services. We collect information about the services that you use and how you use them, like when you watch a video on YouTube, visit a website that uses our advertising services, or view and interact with our ads and content. This information includes: Device information We collect device-specific information (such as your hardware model, operating system version, unique device identifiers, and mobile network information including phone number). Google may associate your device identifiers or phone number with your Google Account.",1
"Log information When you use our services or view content provided by Google, we automatically collect and store certain information in server logs. This includes: details of how you used our service, such as your search queries. telephony log information like your phone number, calling-party number, forwarding numbers, time and date of calls, duration of calls, SMS routing information and types of calls. Internet protocol address. device event information such as crashes, system activity, hardware settings, browser type, browser language, the date and time of your request and referral URL. cookies that may uniquely identify your browser or your Google Account.",1
"Location information When you use Google services, we may collect and process information about your actual location. We use various technologies to determine location, including IP address, GPS, and other sensors that may, for example, provide Google with information on nearby devices, Wi-Fi access points and cell towers.",3
"Unique application numbers Certain services include a unique application number. This number and information about your installation (for example, the operating system type and application version number) may be sent to Google when you install or uninstall that service or when that service periodically contacts our servers, such as for automatic updates.",4
Local storage We may collect and store information (including personal information) locally on your device using mechanisms such as browser web storage (including HTML 5) and application data caches.,1
"Cookies and similar technologies We and our partners use various technologies to collect and store information when you visit a Google service, and this may include using cookies or similar technologies to identify your browser or device. We also use these technologies to collect and store information when you interact with services we offer to our partners, such as advertising services or Google features that may appear on other sites. Our Google Analytics product helps businesses and site owners analyze the traffic to their websites and apps. When used in conjunction with our advertising services, such as those using the DoubleClick cookie, Google Analytics information is linked, by the Google Analytics customer or by Google, using Google technology, with information about visits to multiple sites.",2
"Information we collect when you are signed in to Google, in addition to information we obtain about you from partners, may be associated with your Google Account. When information is associated with your Google Account, we treat it as personal information. For more information about how you can access, manage or delete information that is associated with your Google Account, visit the Transparency and choice section of this policy.",2
"Back to top How we use information we collect We use the information we collect from all of our services to provide, maintain, protect and improve them, to develop new ones, and to protect Google and our users. We also use this information to offer you tailored content - like giving you more relevant search results and ads.",2
"We may use the name you provide for your Google Profile across all of the services we offer that require a Google Account. In addition, we may replace past names associated with your Google Account so that you are represented consistently across all our services. If other users already have your email, or other information that identifies you, we may show them your publicly visible Google Profile information, such as your name and photo.",2
"If you have a Google Account, we may display your Profile name, Profile photo, and actions you take on Google or on third-party applications connected to your Google Account (such as +1's, reviews you write and comments you post) in our services, including displaying in ads and other commercial contexts. We will respect the choices you make to limit sharing or visibility settings in your Google Account.",4
"When you contact Google, we keep a record of your communication to help solve any issues you might be facing. We may use your email address to inform you about our services, such as letting you know about upcoming changes or improvements.",1
"We use information collected from cookies and other technologies, like pixel tags, to improve your user experience and the overall quality of our services. One of the products we use to do this on our own services is Google Analytics. For example, by saving your language preferences, we'll be able to have our services appear in the language you prefer. When showing you tailored ads, we will not associate an identifier from cookies or similar technologies with sensitive categories, such as those based on race, religion, sexual orientation or health.",2
"Our automated systems analyze your content (including emails) to provide you personally relevant product features, such as customized search results, tailored advertising, and spam and malware detection.",2
"We may combine personal information from one service with information, including personal information, from other Google services - for example to make it easier to share things with people you know. Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google's services and the ads delivered by Google.",2
We will ask for your consent before using information for a purpose other than those that are set out in this Privacy Policy.,0
Google processes personal information on our servers in many countries around the world. We may process your personal information on a server located outside the country where you live.,1
"Back to top Transparency and choice People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can: Review and update your Google activity controls to decide what types of data, such as videos you've watched on YouTube or past searches, you would like saved with your account when you use Google services. You can also visit these controls to manage whether certain activity is stored in a cookie or similar technology on your device when you use our services while signed-out of your account. Review and control certain types of information tied to your Google Account by using Google Dashboard.",2
"View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also visit that page to opt out of certain Google advertising services. Adjust how the Profile associated with your Google Account appears to others. Control who you share information with through your Google Account. Take information associated with your Google Account out of many of our services. Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.",2
"You may also set your browser to block all cookies, including cookies associated with our services, or to indicate when a cookie is being set by us. However, it's important to remember that many of our services may not function properly if your cookies are disabled. For example, we may not remember your language preferences.",2
"Back to top Information you share Many of our services let you share information with others. Remember that when you share information publicly, it may be indexable by search engines, including Google. Our services provide you with different options on sharing and removing your content.",1
"Back to top Accessing and updating your personal information Whenever you use our services, we aim to provide you with access to your personal information. If that information is wrong, we strive to give you ways to update it quickly or to delete it - unless we have to keep that information for legitimate business or legal purposes. When updating your personal information, we may ask you to verify your identity before we can act on your request.",1
"We may reject requests that are unreasonably repetitive, require disproportionate technical effort (for example, developing a new system or fundamentally changing an existing practice), risk the privacy of others, or would be extremely impractical (for instance, requests concerning information residing on backup systems).",0
"Where we can provide information access and correction, we will do so for free, except where it would require a disproportionate effort. We aim to maintain our services in a manner that protects information from accidental or malicious destruction. Because of this, after you delete information from our services, we may not immediately delete residual copies from our active servers and may not remove information from our backup systems.",2
"Back to top Information we share We do not share personal information with companies, organizations and individuals outside of Google unless one of the following circumstances applies: With your consent We will share personal information with companies, organizations or individuals outside of Google when we have your consent to do so. We require opt-in consent for the sharing of any sensitive personal information.",0
"With domain administrators If your Google Account is managed for you by a domain administrator (for example, for G Suite users) then your domain administrator and resellers who provide user support to your organization will have access to your Google Account information (including your email and other data). Your domain administrator may be able to: view statistics regarding your account, like statistics regarding applications you install. change your account password. suspend or terminate your account access. access or retain information stored as part of your account. receive your account information in order to satisfy applicable law, regulation, legal process or enforceable governmental request. restrict your ability to delete or edit information or privacy settings.",2
Please refer to your domain administrator's privacy policy for more information.,0
"For external processing We provide personal information to our affiliates or other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.",0
"For legal reasons We will share personal information with companies, organizations or individuals outside of Google if we have a good-faith belief that access, use, preservation or disclosure of the information is reasonably necessary to: meet any applicable law, regulation, legal process or enforceable governmental request. enforce applicable Terms of Service, including investigation of potential violations. detect, prevent, or otherwise address fraud, security or technical issues. protect against harm to the rights, property or safety of Google, our users or the public as required or permitted by law.",0
"We may share non-personally identifiable information publicly and with our partners - like publishers, advertisers or connected sites. For example, we may share information publicly to show trends about the general use of our services.",4
"If Google is involved in a merger, acquisition or asset sale, we will continue to ensure the confidentiality of any personal information and give affected users notice before personal information is transferred or becomes subject to a different privacy policy.",4
"Back to top Information security We work hard to protect Google and our users from unauthorized access to or unauthorized alteration, disclosure or destruction of information we hold. In particular: We encrypt many of our services using SSL. We offer you two step verification when you access your Google Account, and a Safe Browsing feature in Google Chrome. We review our information collection, storage and processing practices, including physical security measures, to guard against unauthorized access to systems. We restrict access to personal information to Google employees, contractors and agents who need to know that information in order to process it for us, and who are subject to strict contractual confidentiality obligations and may be disciplined or terminated if they fail to meet these obligations.",2
"Back to top When this Privacy Policy applies Our Privacy Policy applies to all of the services offered by Google Inc. and its affiliates, including YouTube, services Google provides on Android devices, and services offered on other sites (such as our advertising services), but excludes services that have separate privacy policies that do not incorporate this Privacy Policy.",0
"Our Privacy Policy does not apply to services offered by other companies or individuals, including products or sites that may be displayed to you in search results, sites that may include Google services, or other sites linked from our services. Our Privacy Policy does not cover the information practices of other companies and organizations who advertise our services, and who may use cookies, pixel tags and other technologies to serve and offer relevant ads.",0
"Back to top Compliance and cooperation with regulatory authorities We regularly review our compliance with our Privacy Policy. We also adhere to several self regulatory frameworks, including the EU-US Privacy Shield Framework. When we receive formal written complaints, we will contact the person who made the complaint to follow up. We work with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of personal data that we cannot resolve with our users directly.",0
"Back to top Changes Our Privacy Policy may change from time to time. We will not reduce your rights under this Privacy Policy without your explicit consent. We will post any privacy policy changes on this page and, if the changes are significant, we will provide a more prominent notice (including, for certain services, email notification of privacy policy changes). We will also keep prior versions of this Privacy Policy in an archive for your review.",0
Back to top Specific product practices The following notices explain specific privacy practices with respect to certain Google products and services that you may use: Chrome and Chrome OS Play Books Payments Fiber Project Fi G Suite for Education,0
"For more information about some of our most popular services, you can visit the Google Product Privacy Guide.",0
"Back to top Other useful privacy and security related materials Further useful privacy and security related materials can be found through Google's policies and principles pages, including: Information about our technologies and principles, which includes, among other things, more information on how Google uses cookies. technologies we use for advertising. how we recognize patterns like faces. A page that explains what data is shared with Google when you visit websites that use our advertising, analytics and social products. The Privacy Checkup tool, which makes it easy to review your key privacy settings. Google's safety center, which provides information on how to stay safe and secure online.",0
"Example ""access to your personal information"" For example, with Google Dashboard you can quickly and easily see some of the data associated with your Google Account.",2
Learn more.,0
"Example ""ads you'll find most useful"" For example, if you frequently visit websites and blogs about gardening, you may see ads related to gardening as you browse the web.",0
"Example ""advertising services"" For example, if you frequently visit websites and blogs about gardening that show our ads, you may start to see ads related to this interest as you browse the web.",0
"Example ""and other sensors"" Your device may have sensors that provide information to assist in a better understanding of your location. For example, an accelerometer can be used to determine things like speed, or a gyroscope to figure out direction of travel.",3
"Example ""collect information"" This includes information like your usage data and preferences, Gmail messages, G+ profile, photos, videos, browsing history, map searches, docs, or other Google-hosted content.",1
"Example ""combine personal information from one service with information, including personal information, from other Google services""",1
"For example, when you're signed in to your Google Account and search on Google, you can see search results from the public web, along with pages, photos, and Google+ posts from your friends and people who know you or follow you on Google+ may see your posts and profile in their results.",2
"Example ""connect with people"" For example, you could get suggestions of people you might know or want to connect with on Google+, based on the connections you have with people on other Google products, like Gmail; and people who have a connection with you may see your profile as a suggestion.",2
"Example ""credit card"" Whilst we currently don't ask for a credit card during sign up, verifying your age through a small credit card transaction is one way to confirm that you meet our age requirements in case your account was disabled after you have entered a birthday indicating you are not old enough to have a Google Account.",1
"Example ""develop new ones"" For example, Google's spell checking software was developed by analyzing previous searches where users had corrected their own spelling.",0
"Example ""device identifiers"" Device identifiers let Google know which unique device you are using to access our services, which can be used to customise our service to your device or analyse any device issues related to our services.",0
"Example ""device-specific information"" For example, when you visit Google Play from your desktop, Google can use this information to help you decide on which devices you'd like your purchases to be available for use.",0
"Example ""improve your user experience"" For example, cookies allow us to analyse how users interact with our services.",2
"Example ""legal process or enforceable governmental request"" Like other technology and communications companies, Google regularly receives requests from governments and courts around the world to hand over user data. Our legal team reviews each and every request, regardless of type, and we frequently push back when the requests appear to be overly broad or don't follow the correct process.",0
"Example ""limit sharing or visibility settings"" For example, you can choose your settings so your name and photo do not appear in an ad.",0
"Example ""linked with information about visits to multiple sites"" Google Analytics is based on first-party cookies. Data generated through Google Analytics can be linked, by the Google Analytics customer or by Google, using Google technology, to third-party cookies, related to visits to other websites, for instance when an advertiser wants to use its Google Analytics data to create more relevant ads, or to further analyze its traffic.",2
"Example ""maintain"" For example, we continuously monitor our systems to check that they are working as intended and in order to detect and fix errors.",0
"Example ""may collect and process information about your actual location"" For example, Google Maps can center the maps view on your current location.",3
"Example ""may not function properly"" For example, we use a cookie called 'lbcs' which makes it possible for you to open many Google Docs in one browser.",2
"Example ""and our partners"" We allow trusted businesses to use cookies or similar technologies for advertising and research purposes on our services.",4
"Example ""phone number"" For example, if you add a phone number as a recovery option, if you forget your password Google can send you a text message with a code to enable you to reset it.",1
"Example ""protect Google and our users"" For example, if you're concerned about unauthorized access to your email, ""Last account activity"" in Gmail shows you information about recent activity in your email, such as the IP addresses that accessed your mail, the associated location, as well as the time and date.",3
"Example ""protect"" For example, one reason we collect and analyze IP addresses and cookies is to protect our services against automated abuse.",3
"Example ""provide"" For example, the IP address assigned to your device is used to send the data you requested back to your device.",3
"Example ""sharing"" For example, with Google+, you have many different sharing options.",4
"Example ""sharing with others quicker and easier"" For example, if someone is already a contact, Google will autocomplete their name if you want to add them to a message in Gmail.",4
"Example ""the people who matter most to you online"" For example, when you type an address in the To, Cc, or Bcc field of a message you're composing, Gmail will suggest addresses from your Contacts list.",0
"Example ""to make it easier to share things with people you know""",0
"For example, if you have communicated with someone via Gmail and want to add them to a Google Doc or an event in Google Calendar, Google makes it easy to do so by autocompleting their email address when you start to type in their name.",0
"Example ""view and interact with our ads"" For example, we regularly report to advertisers on whether we served their ad to a page and whether that ad was likely to be seen by users (as opposed to, for example, being on part of the page to which users did not scroll).",0
"Example ""We may share aggregated, non-personally identifiable information publicly"" When lots of people start searching for something, it can provide very useful information about particular trends at that time.",4
"Example ""Wi-Fi access points and cell towers"" For example, Google can approximate your device's location based on the known location of nearby cell towers.",3
"Example ""more relevant search results"" For example, we can make search more relevant and interesting for you by including photos, posts, and more from you and your friends.",1
"Example ""removing your content"" For example, you can delete your Web & App Activity, your blog, a Google Site you own, your YouTube Channel, your Google+ profile or your entire Google account.",0
"Example ""to show trends"" You can see some of these at Google Trends and YouTube Trending Videos.",0
"Example ""your activity on other sites and apps"" This activity might come from your use of Google products like Chrome Sync or from your visits to sites and apps that partner with Google. Many websites and apps partner with Google to improve their content and services. For example, a website might use our advertising services (like AdSense) or analytics tools (like Google Analytics). These products share information about your activity with Google and, depending on your account settings and the products in use (for instance, when a partner uses Google Analytics in conjunction with our advertising services), this data may be associated with your personal information.",1
We keep your personal information private and safe - and put you in control.,1
Learn more about our commitments to your privacy and security.,0
Our legal policies Privacy Policy Terms of Service FAQ,0
More information Technologies and Principles Advertising How Google uses cookies How Google uses pattern recognition Types of location data used by Google How Google Wallet uses credit card numbers How Google Voice works How Google uses data when you use our partners' sites or apps,0
"Additional resources My Account Google Safety Center Google Product Privacy Guide Your privacy, security, and controls",0
Change language: Afrikaans Bahasa Indonesia Bahasa Melayu Català Čeština Dansk Deutsch Eesti English English (United Kingdom) Español Español (Latinoamérica) Euskara Filipino Français Français (Canada) Galego Hrvatski Isizulu Íslenska Italiano Kiswahili Latviešu Lietuvių Magyar Nederlands Norsk Polski Português (Brasil) Português (Portugal) Română Slovenčina Slovenščina Suomi Svenska Tiếng Việt Türkçe Ελληνικά Български Русский Српски Українська ‫עברית‬ ‫اردو‬ ‫العربية‬ ‫فارسی‬ አማርኛ मराठी हिन्दी বাংলা ગુજરાતી தமிழ் తెలుగు ಕನ್ನಡ മലയാളം ไทย 한국어 中文 (香港) 中文（简体中文） 中文（繁體中文） 日本語 Google About Google Privacy Terms,0
"About privacy on Google Play Books December 16, 2015 | View archived version The main Google Privacy Policy describes how we treat personal information when you use Google's products and services, including Google Play. Below, we describe privacy practices specific to books on Google Play.",0
"Practices specific to Google Play Books The privacy practices that are specific to books on Google Play are: To fulfill contractual commitments to rightsholders who license us books, we enforce certain security limits (for example, to prevent abusive sharing of purchased books and to enforce page view limits on some book previews), and we also enforce limits on the numbers of browsers or devices that can access an account during a given period of time. In order to enforce limits on numbers of devices, we will store the unique ID numbers of your devices on our servers. You can delete a device ID number when you wish to stop using that device.",2
"You will need to have a Google Account in order to purchase books because account information is necessary to provide access to users who bought the book. We limit the information (such as books titles) we provide to credit card companies, and enable you to delete purchased books from your Google Account. However, you will not be able to delete the record of your purchase transaction (including the title of the book) from your Google Payments account history.",1
"If you are part of a family group on Google Play and purchase books using a family payment method, your family manager will be responsible for these purchases and will therefore see a record of your books purchases made using the family payment method, including titles and genres. Although you will be able to delete purchased books from your Google Account, you will not be able to delete the family manager's records of the purchase transactions.",0
"In order to enable consistent reading position across devices and provide useful navigation within a book, we store the last five pages (only) in each book a user has viewed with the user's account. We also store pages viewed for security monitoring and/or if the user elects to use the Web History service.",2
"Special legal privacy protections for users may apply in cases where law enforcement or civil litigants ask Google for information about what books an individual user has looked at. Some jurisdictions have special ""books laws"" saying that this information is not available unless the person asking for it meets a special, high standard such as proving to a court that there is a compelling need for the information, and that this need outweighs the reader's interest in reading anonymously under the United States First Amendment or other applicable laws. Where these ""books laws"" exist and apply to books on Google Play, we will raise them. We will also continue our strong history of fighting for high standards to protect users, regardless of whether a particular ""books law"" applies. In addition, we are committed to notifying the affected user if we receive such a request that may lead to disclosure of their information; if we are permitted to do so by law and if we have an effective way to contact the user, we will seek to do so in time for the user to challenge the request.",0
"For additional information about books on Google Play and privacy, please see our FAQ.",0
© Google Help,0
"Google Payments Privacy Notice Last modified June 10, 2016 The Google Privacy Policy describes how we treat personal information when you use Google's products and services. Google Payments is offered to Google Account holders. Your use of Google Payments is therefore subject to the Google Privacy Policy. In addition, the following notice describes our privacy practices that are specific to Google Payments.",0
"Your use of Google Payments is governed by the Google Payments Terms of Service, which describes in more detail the Services covered by this privacy notice. Capitalized terms not defined in this Google Payments Privacy Notice shall have the meaning ascribed to them in the Google Payments Terms of Service.",0
The Google Payments Privacy Notice applies to Services offered by Google Inc.'s wholly owned subsidiaries. Please consult the Google Payments Terms of Service made available to you within the Service to learn the subsidiary offering the Service.,0
"Information we collect In addition to the information listed in the Google Privacy Policy we may also collect the following: Registration information - When you sign up for Google Payments, you are creating a Google Payments Account that is associated with your Google Account. Depending on the Google Payments services you use, in addition to the information listed in the Google Privacy Policy, you may be asked to provide the following information: Credit or debit card number and card expiration date, bank account number and expiration date, address, phone number, date of birth, social security number or taxpayer identification number (or some other government-issued identification number), and for sellers or businesses specifically, your business category and certain information about your sales or transaction volume. In some cases, we may also ask you to send us additional information or to answer additional questions to help verify your information. Finally, if you register a Carrier or Operator Billing Account, we will ask you to provide us with certain information about your Carrier or Operator account.",1
"Information obtained from third parties - We may obtain information about you from third parties, including third party verification services. This includes information arising from Google Payments transactions at merchant locations, information regarding your use of payment methods and your accounts issued by third parties that are linked to the Google Payments, the identity of your card issuer or financial institution, information regarding access to balances held in your Google Payments Account, information from a Carrier or Operator in connection with Carrier or Operator Billing, and consumer reports, as the term ""consumer reports"" is defined by the US Fair Credit Reporting Act.",1
"Also, for sellers, we may obtain information about you and your business from a credit bureau or a business information service.",1
"Transaction information - When you use Google Payments to conduct a transaction, we may collect information about the transaction, including: Date, time and amount of the transaction, the merchant's location and description, a description provided by the seller of the goods or services purchased, any photo you choose to associate with the transaction, the names and email addresses of the seller and buyer (or sender and recipient), the type of payment method used, your description of the reason for the transaction, and the offer associated with the transaction, if any.",1
"How we use the information we collect In addition to the uses listed in the Google Privacy Policy, we use the information you provide us, as well as information about you from third parties, in order to provide you with Google Payments for customer service purposes, and to protect you from fraud, phishing or other misconduct. Such information may also be used to assist third parties in the provision of products or services that you request from them. We also use the information to review your Google Payments Account to determine whether you continue to meet the terms of the account, to make decisions about your future Google Payments transactions, and for other legitimate business needs related to the Google Payments transactions initiated by you.",2
"Your registration information is stored in association with your Google Account and your registration of a payment method will be stored on Google's servers. In addition, certain data elements may also be stored on your mobile device.",3
Information we share We will only share your personal information with other companies or individuals outside of Google in the following circumstances: As permitted under the Google Privacy Policy.,4
As necessary to process your transaction and maintain your account.,4
To complete your registration for a service provided by a third party.,4
"For example, when you make a purchase or transaction using Google Payments, we make certain personal information about you available to the company or individual you purchase from or transact with. This includes sharing your personal information with the developer from whom you purchased when you use Google Payments to make a purchase on Google Play.",4
"Any information you provide directly to a third party merchant, website or application is not covered by this privacy notice. We are not responsible for the privacy or security practices of merchants or other third parties with whom you choose to share your personal information directly. We encourage you to review the privacy policies of any third party to whom you choose to share your personal information directly.",0
"The information that we collect, including information obtained from third parties, is shared with our affiliates, meaning other companies owned and controlled by Google Inc. Our affiliates, which can be financial and nonfinancial entities, will use such information for their everyday business purposes.",4
"We provide you with the right to opt out of certain sharing between GPC and its affiliates. Specifically, you may choose to opt out of: Sharing between GPC and its affiliates of information about your creditworthiness for their everyday business purposes; and/or, Our affiliates marketing their products or services to you based on your personal information that we collect and share with them. This information includes your account history with us.",4
"If you choose to opt out, your choice will be effective until you tell us to change your choice.",0
"If you don't want us to share personal information about your creditworthiness between GPC and its affiliates or if you do not want our affiliates to use your personal information collected by us and shared with them to market to you, please indicate your preference by logging into your account, going to the Google Payments privacy settings page, and updating your preferences.",4
"We will not share your personal information with anyone outside of GPC or with our affiliates except as described in this privacy notice. As explained above, Google Payments is a product offered to Google Account holders. Data you provide to Google Inc. for the purpose of signing up for a Google Account is not affected by the opt-out provisions in this notice.",4
"Information security For more information about our security practices, please see the main Google Privacy Policy.",0
"The security of your Google Payments Account depends on you keeping your account password(s), PINs, and other access information for the Service confidential. If you share your account information with a third party, he or she will have access to your account and your personal information.",0
"It is your responsibility to control access to your mobile device and the Google Payments application on your device, including keeping your password(s) and/or PIN confidential and not sharing it with anyone. It is also your responsibility to alert Google or the relevant partner if you believe that the security of the information in the Google Payments application has been compromised.",0
© 2016 Google - Google Home Google Terms of Service Previous Privacy Notices,0
"Hipster Whale Privacy Policy At Hipster Whale Pty Ltd (Australian Business Number: 74 601 793 275) (defined here as 'We' or 'Our'), We value your comments, suggestions and feedback. Our Privacy Policy sets out how we collect, use and disclose ""personal information"" and other ""non-personal information"" we have gathered about you.",0
"This policy will let you know: * What information is collected from you; * How your information is used; * With whom your information may be shared; * How you can access, update, or delete your information.",0
"We are bound by the Australian Privacy Act 1988 (Cth) (""Act"") regarding the manner in which We handle your personal information and how We respond to your requests to access and correct it. We also adhere to the principles enshrined in the US Privacy Act (1974) (""US Act"") and the principles contained in the Children's Online Privacy Protection Act (""COPPA"").",0
"We will comply with all relevant legislative requirements, and, in the event of any inconsistency, the legislative requirements will override the provisions of this document.",0
"Children's Privacy We strictly adhere to Australian privacy law. Our games and our website are not aimed at children under 13 years of age. If you believe that We have inadvertently collected information from a person under the age of 13, please contact us at the email address below and the information will be permanently deleted.",0
What is Personal Information and why do we collect it from you?,1
"'Personal Information' is information or an opinion that identifies you as an individual. We collect and store your email when you sign up for our newsletter, or where you nominate to specifically allow our games to collect your email.",1
"If you contact us directly for any reason, we may also keep a copy of that correspondence. Your email is collected only to keep you informed of new Hipster Whale products and changes to our existing products.",2
"Newsletter When you elect to join our mailing list for the purpose of receiving our newsletter we may use that ""personal information"" to provide you with direct marketing communications about upcoming games, features of our websites and other events and promotions related to our products. You may unsubscribe from our newsletter at any time. All you need to do is unsubscribe from the link in the letter, or let us know in writing that you want to be removed.",0
"Sensitive Information Sensitive information is defined in the US Act to include information or opinion about such things as an individual's racial or ethnic origin, political opinions, membership of a political association, religious or philosophical beliefs, membership of a professional body, criminal records or health information.",1
We will not attempt to obtain nor record any sensitive information.,0
"Disclosure of Personal Information We will not sell, trade, rent or disclose any of the personal information you provide to us for any reason, without your prior consent. Otherwise, your Personal Information will only be disclosed where required or allowable by law.",4
"Security of Personal Information Your Personal Information is stored offsite in a manner that reasonably protects it from misuse, loss, unauthorized access, modification or disclosure.",0
We don't guarantee website links or policy of authorised third parties and you access those sites at your own risk.,0
"Access to your Personal Information Under the Act, and under the US Act you have the right to access the Personal Information We hold about you and to update and/or correct it, subject to certain exceptions. If you wish to access your Personal Information, please make out your request to us in writing at the address listed below. Hipster Whale will not charge any fee for your access request, but may charge an administrative fee. Please be aware that in order to protect the Personal Information in our database, we will require identification from you before releasing any information.",1
"Third Party Advertising Advertisements from third party ad networks may be displayed in our Games from time to time. All reasonable endeavours are used to ensure that these ad networks comply with the Act, the US Act, and COPPA in the provision of their services towards us.",0
"If you click on any advertisements through Our game, the advertisers may use cookies and other web-tracking technologies to collect data. Some of this may be personal information, and some of it non-personal information. We recommend that you review the terms of use and privacy policy for any advertiser with whom you are interacting before doing so.",2
"The list of our ad networks privacy policies may be found here: Unity Ads: https://unity3d.com/legal/privacy-policy Ad Colony: http://privacy.adcolony.com/ AppLovin: https://www.applovin.com/privacy/ Chartboost: https://answers.chartboost.com/hc/en-us/articles/200780269-Privacy-Policy/ InMobi: http://www.inmobi.com/privacy-policy/ Supersonic: https://www.supersonic.com/privacy-policy/ HeyZap: http://www.heyzap.com/legal/privacy/ MDOTM: http://www.mdotm.com/app/page/privacy/ Fyber: https://www.fyber.com/privacypolicy-en.html/ Vungle: http://vungle.com/privacy/ Collection of other 'Non-Personal' Information Some non-personal information may be gathered while you use Our games. Non personal information is general, non-identifiable and anonymous information that is gathered for statistical, analytical and research purposes such as the improvement of our games (for example, bug fixes).",5
